Código Departamento;Código Municipio;Código Centro Poblado;Nombre Departamento;Nombre Municipio;Nombre Centro Poblado;Tipo Centro Poblado;Longitud;Latitud;Tipo de Municipio
15;15491;15491003;BOYACÁ;NOBSA;DICHO;CENTRO POBLADO (CP);-72,97127992;5,786231467;MUNICIPIO
15;15491;15491004;BOYACÁ;NOBSA;PUNTA LARGA;CENTRO POBLADO (CP);-72,98381736;5,784209837;MUNICIPIO
15;15491;15491005;BOYACÁ;NOBSA;UCUENGA;CENTRO POBLADO (CP);-72,97418933;5,773392029;MUNICIPIO
15;15491;15491006;BOYACÁ;NOBSA;CALERAS;CENTRO POBLADO (CP);-72,94475753;5,750436287;MUNICIPIO
15;15491;15491007;BOYACÁ;NOBSA;NAZARETH;CABECERA INSPECCIÓN DE POLICÍA (IP);-72,8942941;5,767781144;MUNICIPIO
15;15491;15491009;BOYACÁ;NOBSA;CHAMEZ MEN;CENTRO POBLADO (CP);-72,93163016;5,778452416;MUNICIPIO
15;15491;15491010;BOYACÁ;NOBSA;GUAQUIRA;CENTRO POBLADO (CP);-72,93163016;5,778452416;MUNICIPIO
15;15491;15491012;BOYACÁ;NOBSA;SANTANA;CENTRO POBLADO (CP);-72,93163016;5,778452416;MUNICIPIO
15;15494;15494000;BOYACÁ;NUEVO COLÓN;NUEVO COLÓN;CABECERA MUNICIPAL (CM);-73,45706654;5,355066956;MUNICIPIO
15;15500;15500000;BOYACÁ;OICATÁ;OICATÁ;CABECERA MUNICIPAL (CM);-73,30775368;5,594409176;MUNICIPIO
15;15507;15507000;BOYACÁ;OTANCHE;OTANCHE;CABECERA MUNICIPAL (CM);-74,18131018;5,657992699;MUNICIPIO
15;15507;15507001;BOYACÁ;OTANCHE;BETANIA;CENTRO POBLADO (CP);-74,21552111;5,802866744;MUNICIPIO
15;15507;15507002;BOYACÁ;OTANCHE;BUENAVISTA;CENTRO POBLADO (CP);-74,19791959;5,751698407;MUNICIPIO
15;15507;15507004;BOYACÁ;OTANCHE;PIZARRA;CENTRO POBLADO (CP);-74,20598727;5,728782422;MUNICIPIO
15;15507;15507009;BOYACÁ;OTANCHE;SAN JOSÉ DE NAZARETH;CENTRO POBLADO (CP);-74,11788045;5,810152354;MUNICIPIO
15;15507;15507010;BOYACÁ;OTANCHE;BUENOS AIRES;CENTRO POBLADO (CP);-74,19791959;5,751698407;MUNICIPIO
15;15507;15507011;BOYACÁ;OTANCHE;MIRADOR;CENTRO POBLADO (CP);-74,19791959;5,751698407;MUNICIPIO
15;15507;15507012;BOYACÁ;OTANCHE;EL OASIS;CENTRO POBLADO (CP);-74,19793897;5,751638422;MUNICIPIO
15;15511;15511000;BOYACÁ;PACHAVITA;PACHAVITA;CABECERA MUNICIPAL (CM);-73,39710765;5,140228745;MUNICIPIO
15;15514;15514000;BOYACÁ;PÁEZ;PÁEZ;CABECERA MUNICIPAL (CM);-73,05200057;5,100660414;MUNICIPIO
15;15514;15514001;BOYACÁ;PÁEZ;LA URURIA;CENTRO POBLADO (CP);-73,0047248;5,039914871;MUNICIPIO
15;15514;15514002;BOYACÁ;PÁEZ;SIRASÍ;CENTRO POBLADO (CP);-72,97257859;5,163285724;MUNICIPIO
15;15516;15516000;BOYACÁ;PAIPA;PAIPA;CABECERA MUNICIPAL (CM);-73,11674378;5,780489101;MUNICIPIO
15;15516;15516001;BOYACÁ;PAIPA;PALERMO;CABECERA CORREGIMIENTO MUNICIPAL (C);-73,19101087;5,898027377;MUNICIPIO
15;15516;15516005;BOYACÁ;PAIPA;PANTANO DE VARGAS;CABECERA INSPECCIÓN DE POLICÍA (IP);-73,22169952;5,884076419;MUNICIPIO
15;15518;15518000;BOYACÁ;PAJARITO;PAJARITO;CABECERA MUNICIPAL (CM);-72,70256633;5,293800672;MUNICIPIO
15;15518;15518001;BOYACÁ;PAJARITO;CORINTO;CENTRO POBLADO (CP);-72,69697438;5,384212661;MUNICIPIO
15;15518;15518002;BOYACÁ;PAJARITO;CURISÍ;CENTRO POBLADO (CP);-72,69697438;5,384212661;MUNICIPIO
15;15522;15522000;BOYACÁ;PANQUEBA;PANQUEBA;CABECERA MUNICIPAL (CM);-72,4589392;6,442568913;MUNICIPIO
15;15531;15531000;BOYACÁ;PAUNA;PAUNA;CABECERA MUNICIPAL (CM);-73,97858158;5,656536552;MUNICIPIO
15;15533;15533000;BOYACÁ;PAYA;PAYA;CABECERA MUNICIPAL (CM);-72,42231608;5,626395214;MUNICIPIO
15;15533;15533001;BOYACÁ;PAYA;MORCOTE;CENTRO POBLADO (CP);-72,37366888;5,657244001;MUNICIPIO
15;15537;15537000;BOYACÁ;PAZ DE RÍO;PAZ DE RÍO;CABECERA MUNICIPAL (CM);-72,74752523;5,988070906;MUNICIPIO
15;15537;15537001;BOYACÁ;PAZ DE RÍO;PAZ VIEJA;CASERÍO (CAS);-72,75992594;6,029985287;MUNICIPIO
15;15542;15542000;BOYACÁ;PESCA;PESCA;CABECERA MUNICIPAL (CM);-73,05066343;5,558687528;MUNICIPIO
15;15550;15550000;BOYACÁ;PISBA;PISBA;CABECERA MUNICIPAL (CM);-72,48318278;5,723058424;MUNICIPIO
15;15572;15572000;BOYACÁ;PUERTO BOYACÁ;PUERTO BOYACÁ;CABECERA MUNICIPAL (CM);-74,57505414;5,973313795;MUNICIPIO
15;15572;15572001;BOYACÁ;PUERTO BOYACÁ;GUANEGRO;CENTRO POBLADO (CP);-74,45260412;5,953363823;MUNICIPIO
15;15572;15572005;BOYACÁ;PUERTO BOYACÁ;PUERTO GUTIÉRREZ;CENTRO POBLADO (CP);-74,45260412;5,953363823;MUNICIPIO
15;15572;15572006;BOYACÁ;PUERTO BOYACÁ;CRUCE PALAGUA;CENTRO POBLADO (CP);-74,45260412;5,953363823;MUNICIPIO
15;15572;15572007;BOYACÁ;PUERTO BOYACÁ;PUERTO SERVIEZ;CENTRO POBLADO (CP);-74,45260412;5,953363823;MUNICIPIO
15;15572;15572008;BOYACÁ;PUERTO BOYACÁ;EL PESCADO;CENTRO POBLADO (CP);-74,45260412;5,953363823;MUNICIPIO
15;15572;15572009;BOYACÁ;PUERTO BOYACÁ;KILÓMETRO DOS Y MEDIO;CENTRO POBLADO (CP);-74,45260412;5,953363823;MUNICIPIO
15;15572;15572010;BOYACÁ;PUERTO BOYACÁ;KILÓMETRO 25;CENTRO POBLADO (CP);-74,45260412;5,953363823;MUNICIPIO
15;15572;15572011;BOYACÁ;PUERTO BOYACÁ;EL MARFIL;CENTRO POBLADO (CP);-74,45260412;5,953363823;MUNICIPIO
15;15572;15572012;BOYACÁ;PUERTO BOYACÁ;PUERTO PINZÓN;CENTRO POBLADO (CP);-74,45260412;5,953363823;MUNICIPIO
15;15572;15572013;BOYACÁ;PUERTO BOYACÁ;PUERTO ROMERO;CENTRO POBLADO (CP);-74,45260412;5,953363823;MUNICIPIO
15;15572;15572017;BOYACÁ;PUERTO BOYACÁ;CRUCE EL CHAPARRO;CENTRO POBLADO (CP);-74,45260412;5,953363823;MUNICIPIO
15;15572;15572018;BOYACÁ;PUERTO BOYACÁ;EL ERMITAÑO;CENTRO POBLADO (CP);-74,45260412;5,953363823;MUNICIPIO
15;15572;15572019;BOYACÁ;PUERTO BOYACÁ;EL OKAL;CENTRO POBLADO (CP);-74,45260412;5,953363823;MUNICIPIO
15;15572;15572020;BOYACÁ;PUERTO BOYACÁ;EL TRIQUE;CENTRO POBLADO (CP);-74,45260412;5,953363823;MUNICIPIO
15;15572;15572021;BOYACÁ;PUERTO BOYACÁ;KILÓMETRO 11;CENTRO POBLADO (CP);-74,45260412;5,953363823;MUNICIPIO
15;15572;15572023;BOYACÁ;PUERTO BOYACÁ;MUELLE VELÁSQUEZ;CENTRO POBLADO (CP);-74,45260412;5,953363823;MUNICIPIO
15;15572;15572024;BOYACÁ;PUERTO BOYACÁ;PUERTO NIÑO;CENTRO POBLADO (CP);-74,45260412;5,953363823;MUNICIPIO
15;15572;15572026;BOYACÁ;PUERTO BOYACÁ;KILÓMETRO UNO Y MEDIO;CENTRO POBLADO (CP);-74,45260412;5,953363823;MUNICIPIO
15;15572;15572027;BOYACÁ;PUERTO BOYACÁ;LA CEIBA;CENTRO POBLADO (CP);-74,45260412;5,953363823;MUNICIPIO
15;15580;15580000;BOYACÁ;QUÍPAMA;QUÍPAMA;CABECERA MUNICIPAL (CM);-74,17916691;5,523446963;MUNICIPIO
15;15580;15580001;BOYACÁ;QUÍPAMA;CORMAL;CENTRO POBLADO (CP);-74,26866212;5,594176172;MUNICIPIO
15;15580;15580002;BOYACÁ;QUÍPAMA;EL PARQUE;CENTRO POBLADO (CP);-74,26866212;5,594176172;MUNICIPIO
15;15580;15580003;BOYACÁ;QUÍPAMA;HUMBO;CENTRO POBLADO (CP);-74,26866212;5,594176172;MUNICIPIO
15;15599;15599000;BOYACÁ;RAMIRIQUÍ;RAMIRIQUÍ;CABECERA MUNICIPAL (CM);-73,33546555;5,401177771;MUNICIPIO
15;15599;15599001;BOYACÁ;RAMIRIQUÍ;GUAYABAL (FÁTIMA);CABECERA INSPECCIÓN DE POLICÍA (IP);-73,31002833;5,254030728;MUNICIPIO
15;15599;15599004;BOYACÁ;RAMIRIQUÍ;EL ESCOBAL;CABECERA INSPECCIÓN DE POLICÍA (IP);-73,31134228;5,319696401;MUNICIPIO
15;15599;15599005;BOYACÁ;RAMIRIQUÍ;SAN ANTONIO;CABECERA INSPECCIÓN DE POLICÍA (IP);-73,31137678;5,319664836;MUNICIPIO
15;15599;15599006;BOYACÁ;RAMIRIQUÍ;VILLA TOSCANA;CENTRO POBLADO (CP);-73,31137678;5,319664836;MUNICIPIO
15;15600;15600000;BOYACÁ;RÁQUIRA;RÁQUIRA;CABECERA MUNICIPAL (CM);-73,63228856;5,538737936;MUNICIPIO
15;15600;15600002;BOYACÁ;RÁQUIRA;LA CANDELARIA;CENTRO POBLADO (CP);-73,6046029;5,521048441;MUNICIPIO
15;15621;15621000;BOYACÁ;RONDÓN;RONDÓN;CABECERA MUNICIPAL (CM);-73,20859521;5,357036039;MUNICIPIO
15;15621;15621001;BOYACÁ;RONDÓN;RANCHOGRANDE;CENTRO POBLADO (CP);-73,19729062;5,382062026;MUNICIPIO
15;15632;15632000;BOYACÁ;SABOYÁ;SABOYÁ;CABECERA MUNICIPAL (CM);-73,76291743;5,696899293;MUNICIPIO
15;15632;15632001;BOYACÁ;SABOYÁ;GARAVITO;CENTRO POBLADO (CP);-73,73493241;5,754587213;MUNICIPIO
15;15638;15638000;BOYACÁ;SÁCHICA;SÁCHICA;CABECERA MUNICIPAL (CM);-73,54252586;5,583030121;MUNICIPIO
15;15646;15646000;BOYACÁ;SAMACÁ;SAMACÁ;CABECERA MUNICIPAL (CM);-73,48597146;5,492627404;MUNICIPIO
15;15646;15646001;BOYACÁ;SAMACÁ;LA CUMBRE;CENTRO POBLADO (CP);-73,52315575;5,470020304;MUNICIPIO
15;15646;15646002;BOYACÁ;SAMACÁ;LA FABRICA;CENTRO POBLADO (CP);-73,52315575;5,470020304;MUNICIPIO
15;15660;15660000;BOYACÁ;SAN EDUARDO;SAN EDUARDO;CABECERA MUNICIPAL (CM);-73,07660264;5,224206617;MUNICIPIO
15;15664;15664000;BOYACÁ;SAN JOSÉ DE PARE;SAN JOSÉ DE PARE;CABECERA MUNICIPAL (CM);-73,54344909;6,019610489;MUNICIPIO
15;15667;15667000;BOYACÁ;SAN LUIS DE GACENO;SAN LUIS DE GACENO;CABECERA MUNICIPAL (CM);-73,16887227;4,818705081;MUNICIPIO
15;15667;15667001;BOYACÁ;SAN LUIS DE GACENO;SANTA TERESA;CENTRO POBLADO (CP);-73,08548401;4,924021029;MUNICIPIO
15;15667;15667002;BOYACÁ;SAN LUIS DE GACENO;GUAMAL;CENTRO POBLADO (CP);-73,13418785;4,798014217;MUNICIPIO
15;15667;15667003;BOYACÁ;SAN LUIS DE GACENO;HORIZONTES;CENTRO POBLADO (CP);-73,13774113;4,723759746;MUNICIPIO
15;15667;15667004;BOYACÁ;SAN LUIS DE GACENO;LA MESA DEL GUAVIO;CENTRO POBLADO (CP);-73,13418785;4,798014217;MUNICIPIO
15;15667;15667005;BOYACÁ;SAN LUIS DE GACENO;SAN CARLOS DEL GUAVIO;CENTRO POBLADO (CP);-73,06366165;4,752706136;MUNICIPIO
15;15667;15667006;BOYACÁ;SAN LUIS DE GACENO;LA FRONTERA (CORREDOR VIAL);CENTRO POBLADO (CP);-73,13418785;4,798014217;MUNICIPIO
15;15673;15673000;BOYACÁ;SAN MATEO;SAN MATEO;CABECERA MUNICIPAL (CM);-72,55494287;6,401834214;MUNICIPIO
15;15676;15676000;BOYACÁ;SAN MIGUEL DE SEMA;SAN MIGUEL DE SEMA;CABECERA MUNICIPAL (CM);-73,72199248;5,517729429;MUNICIPIO
15;15681;15681000;BOYACÁ;SAN PABLO DE BORBUR;SAN PABLO DE BORBUR;CABECERA MUNICIPAL (CM);-74,06659233;5,659017757;MUNICIPIO
15;15681;15681005;BOYACÁ;SAN PABLO DE BORBUR;SANTA BÁRBARA;CENTRO POBLADO (CP);-74,15717204;5,651391985;MUNICIPIO
15;15681;15681006;BOYACÁ;SAN PABLO DE BORBUR;SAN MARTÍN;CENTRO POBLADO (CP);-74,12505292;5,663766483;MUNICIPIO
15;15681;15681007;BOYACÁ;SAN PABLO DE BORBUR;COSCUEZ;CABECERA INSPECCIÓN DE POLICÍA (IP);-74,11397702;5,677395457;MUNICIPIO
15;15686;15686000;BOYACÁ;SANTANA;SANTANA;CABECERA MUNICIPAL (CM);-73,48185246;6,057569927;MUNICIPIO
15;15686;15686002;BOYACÁ;SANTANA;CASABLANCA;CENTRO POBLADO (CP);-73,48614974;6,057893399;MUNICIPIO
15;15686;15686003;BOYACÁ;SANTANA;MATEGUADUA;CENTRO POBLADO (CP);-73,48614974;6,057893399;MUNICIPIO
15;15690;15690000;BOYACÁ;SANTA MARÍA;SANTA MARÍA;CABECERA MUNICIPAL (CM);-73,26325876;4,857600641;MUNICIPIO
15;15693;15693000;BOYACÁ;SANTA ROSA DE VITERBO;SANTA ROSA DE VITERBO;CABECERA MUNICIPAL (CM);-72,98238636;5,874738604;MUNICIPIO
15;15696;15696000;BOYACÁ;SANTA SOFÍA;SANTA SOFÍA;CABECERA MUNICIPAL (CM);-73,60418204;5,712273723;MUNICIPIO
15;15720;15720000;BOYACÁ;SATIVANORTE;SATIVANORTE;CABECERA MUNICIPAL (CM);-72,70787178;6,131520952;MUNICIPIO
15;15720;15720001;BOYACÁ;SATIVANORTE;SATIVA VIEJO;CASERÍO (CAS);-72,70504469;6,108489962;MUNICIPIO
15;15723;15723000;BOYACÁ;SATIVASUR;SATIVASUR;CABECERA MUNICIPAL (CM);-72,71206985;6,093234404;MUNICIPIO
15;15740;15740000;BOYACÁ;SIACHOQUE;SIACHOQUE;CABECERA MUNICIPAL (CM);-73,24518859;5,511019001;MUNICIPIO
15;15753;15753000;BOYACÁ;SOATÁ;SOATÁ;CABECERA MUNICIPAL (CM);-72,6833174;6,333654186;MUNICIPIO
15;15755;15755000;BOYACÁ;SOCOTÁ;SOCOTÁ;CABECERA MUNICIPAL (CM);-72,63646037;6,041175396;MUNICIPIO
15;15757;15757000;BOYACÁ;SOCHA;SOCHA;CABECERA MUNICIPAL (CM);-72,69162654;5,99685875;MUNICIPIO
15;15757;15757002;BOYACÁ;SOCHA;SANTA TERESA;CENTRO POBLADO (CP);-72,6809645;5,959667367;MUNICIPIO
15;15759;15759000;BOYACÁ;SOGAMOSO;SOGAMOSO;CABECERA MUNICIPAL (CM);-72,9232369;5,724862053;MUNICIPIO
15;15759;15759001;BOYACÁ;SOGAMOSO;MORCÁ;CENTRO POBLADO (CP);-72,89093257;5,72086508;MUNICIPIO
15;15759;15759003;BOYACÁ;SOGAMOSO;VANEGAS;CASERÍO (CAS);-72,86979636;5,644322267;MUNICIPIO
15;15759;15759006;BOYACÁ;SOGAMOSO;ALCAPARRAL;CASERÍO (CAS);-72,94137425;5,742683472;MUNICIPIO
15;15759;15759007;BOYACÁ;SOGAMOSO;MILAGRO Y PLAYITA;CASERÍO (CAS);-72,92437212;5,689635265;MUNICIPIO
15;15761;15761000;BOYACÁ;SOMONDOCO;SOMONDOCO;CABECERA MUNICIPAL (CM);-73,43331223;4,985809392;MUNICIPIO
15;15762;15762000;BOYACÁ;SORA;SORA;CABECERA MUNICIPAL (CM);-73,44986726;5,566856541;MUNICIPIO
15;15763;15763000;BOYACÁ;SOTAQUIRÁ;SOTAQUIRÁ;CABECERA MUNICIPAL (CM);-73,24722618;5,765166352;MUNICIPIO
15;15763;15763002;BOYACÁ;SOTAQUIRÁ;BOSIGAS;CENTRO POBLADO (CP);-73,24334892;5,762719331;MUNICIPIO
15;15763;15763003;BOYACÁ;SOTAQUIRÁ;CARREÑO;CENTRO POBLADO (CP);-73,24334892;5,762719331;MUNICIPIO
15;15764;15764000;BOYACÁ;SORACÁ;SORACÁ;CABECERA MUNICIPAL (CM);-73,3328155;5,501084317;MUNICIPIO
15;15774;15774000;BOYACÁ;SUSACÓN;SUSACÓN;CABECERA MUNICIPAL (CM);-72,68978803;6,230774737;MUNICIPIO
15;15776;15776000;BOYACÁ;SUTAMARCHÁN;SUTAMARCHÁN;CABECERA MUNICIPAL (CM);-73,62056371;5,620143909;MUNICIPIO
15;15778;15778000;BOYACÁ;SUTATENZA;SUTATENZA;CABECERA MUNICIPAL (CM);-73,45204672;5,023242631;MUNICIPIO
15;15790;15790000;BOYACÁ;TASCO;TASCO;CABECERA MUNICIPAL (CM);-72,78237255;5,908988964;MUNICIPIO
15;15790;15790001;BOYACÁ;TASCO;LIBERTADORES;CENTRO POBLADO (CP);-72,74420938;5,986663316;MUNICIPIO
15;15790;15790002;BOYACÁ;TASCO;LA CHAPA;CENTRO POBLADO (CP);-72,72601893;5,882711114;MUNICIPIO
15;15790;15790003;BOYACÁ;TASCO;EL CASTILLO;CENTRO POBLADO (CP);-72,72604194;5,882685377;MUNICIPIO
15;15798;15798000;BOYACÁ;TENZA;TENZA;CABECERA MUNICIPAL (CM);-73,42165115;5,076831566;MUNICIPIO
15;15804;15804000;BOYACÁ;TIBANÁ;TIBANÁ;CABECERA MUNICIPAL (CM);-73,3967445;5,316184465;MUNICIPIO
15;15806;15806000;BOYACÁ;TIBASOSA;TIBASOSA;CABECERA MUNICIPAL (CM);-72,9996465;5,747154143;MUNICIPIO
15;15806;15806002;BOYACÁ;TIBASOSA;EL PARAÍSO;CASERÍO (CAS);-73,05347085;5,755003999;MUNICIPIO
15;15806;15806003;BOYACÁ;TIBASOSA;SANTA TERESA;CENTRO POBLADO (CP);-72,99248652;5,792941317;MUNICIPIO
15;15808;15808000;BOYACÁ;TINJACÁ;TINJACÁ;CABECERA MUNICIPAL (CM);-73,6471491;5,579019329;MUNICIPIO
15;15810;15810000;BOYACÁ;TIPACOQUE;TIPACOQUE;CABECERA MUNICIPAL (CM);-72,69019233;6,41502583;MUNICIPIO
15;15810;15810001;BOYACÁ;TIPACOQUE;EL NOGAL;CENTRO POBLADO (CP);-72,69458446;6,420535049;MUNICIPIO
15;15814;15814000;BOYACÁ;TOCA;TOCA;CABECERA MUNICIPAL (CM);-73,18451746;5,565418638;MUNICIPIO
15;15816;15816000;BOYACÁ;TOGÜÍ;TOGÜÍ;CABECERA MUNICIPAL (CM);-73,51357192;5,93754577;MUNICIPIO
15;15820;15820000;BOYACÁ;TÓPAGA;TÓPAGA;CABECERA MUNICIPAL (CM);-72,83335056;5,769274319;MUNICIPIO
15;15820;15820001;BOYACÁ;TÓPAGA;BADO CASTRO;CENTRO POBLADO (CP);-72,86426086;5,769624693;MUNICIPIO
15;15822;15822000;BOYACÁ;TOTA;TOTA;CABECERA MUNICIPAL (CM);-72,98542816;5,560879905;MUNICIPIO
15;15832;15832000;BOYACÁ;TUNUNGUÁ;TUNUNGUÁ;CABECERA MUNICIPAL (CM);-73,93303506;5,730407979;MUNICIPIO
15;15835;15835000;BOYACÁ;TURMEQUÉ;TURMEQUÉ;CABECERA MUNICIPAL (CM);-73,4885657;5,32384575;MUNICIPIO
15;15837;15837000;BOYACÁ;TUTA;TUTA;CABECERA MUNICIPAL (CM);-73,22588537;5,69072808;MUNICIPIO
15;15839;15839000;BOYACÁ;TUTAZÁ;TUTAZÁ;CABECERA MUNICIPAL (CM);-72,85725056;6,031942172;MUNICIPIO
15;15842;15842000;BOYACÁ;ÚMBITA;ÚMBITA;CABECERA MUNICIPAL (CM);-73,45745267;5,217753075;MUNICIPIO
15;15861;15861000;BOYACÁ;VENTAQUEMADA;VENTAQUEMADA;CABECERA MUNICIPAL (CM);-73,52063241;5,369251883;MUNICIPIO
15;15861;15861002;BOYACÁ;VENTAQUEMADA;CASA VERDE;CASERÍO (CAS);-73,52050713;5,383066911;MUNICIPIO
15;15861;15861005;BOYACÁ;VENTAQUEMADA;MONTOYA;CASERÍO (CAS);-73,52050713;5,383066911;MUNICIPIO
15;15861;15861006;BOYACÁ;VENTAQUEMADA;ESTANCIA GRANDE;CENTRO POBLADO (CP);-73,52046391;5,383090431;MUNICIPIO
15;15861;15861007;BOYACÁ;VENTAQUEMADA;PUENTE BOYACÁ;CENTRO POBLADO (CP);-73,43416339;5,446107473;MUNICIPIO
15;15861;15861008;BOYACÁ;VENTAQUEMADA;TIERRA NEGRA;CENTRO POBLADO (CP);-73,4513214;5,423921222;MUNICIPIO
15;15861;15861009;BOYACÁ;VENTAQUEMADA;EL CAPRI;CENTRO POBLADO (CP);-73,52046391;5,383090431;MUNICIPIO
15;15861;15861010;BOYACÁ;VENTAQUEMADA;EL MANZANO;CENTRO POBLADO (CP);-73,52046391;5,383090431;MUNICIPIO
15;15879;15879000;BOYACÁ;VIRACACHÁ;VIRACACHÁ;CABECERA MUNICIPAL (CM);-73,2966647;5,436707563;MUNICIPIO
15;15897;15897000;BOYACÁ;ZETAQUIRA;ZETAQUIRA;CABECERA MUNICIPAL (CM);-73,17202997;5,284346565;MUNICIPIO
17;17001;17001000;CALDAS;MANIZALES;MANIZALES;CABECERA MUNICIPAL (CM);-75,49041506;5,057050564;MUNICIPIO
17;17001;17001001;CALDAS;MANIZALES;ALTO DE LISBOA;CENTRO POBLADO (CP);-75,59256931;5,117469241;MUNICIPIO
17;17001;17001002;CALDAS;MANIZALES;KILOMETRO 41-COLOMBIA;CABECERA CORREGIMIENTO MUNICIPAL (C);-75,66363789;5,163215494;MUNICIPIO
17;17001;17001003;CALDAS;MANIZALES;BAJO TABLAZO;CENTRO POBLADO (CP);-75,53708759;5,025519596;MUNICIPIO
17;17001;17001004;CALDAS;MANIZALES;LA CABAÑA;CENTRO POBLADO (CP);-75,58930522;5,095312694;MUNICIPIO
17;17001;17001005;CALDAS;MANIZALES;LA CUCHILLA DEL SALADO;CENTRO POBLADO (CP);-75,53799019;5,106327671;MUNICIPIO
17;17001;17001008;CALDAS;MANIZALES;LAS PAVAS;CENTRO POBLADO (CP);-75,59923643;5,082827114;MUNICIPIO
17;17001;17001009;CALDAS;MANIZALES;SAN PEREGRINO;CENTRO POBLADO (CP);-75,56976605;5,057422945;MUNICIPIO
17;17001;17001010;CALDAS;MANIZALES;ALTO TABLAZO;CENTRO POBLADO (CP);-75,53400241;5,041974894;MUNICIPIO
17;17001;17001011;CALDAS;MANIZALES;ALTO DEL NARANJO;CENTRO POBLADO (CP);-75,56379155;4,999203737;MUNICIPIO
17;17001;17001012;CALDAS;MANIZALES;EL ARENILLO;CENTRO POBLADO (CP);-75,54200708;5,053697577;MUNICIPIO
17;17001;17001015;CALDAS;MANIZALES;LA AURORA;CENTRO POBLADO (CP);-75,54755491;5,074860761;MUNICIPIO
17;17001;17001022;CALDAS;MANIZALES;ALTO BONITO;CENTRO POBLADO (CP);-75,51020372;5,113780141;MUNICIPIO
17;17001;17001023;CALDAS;MANIZALES;MINA RICA;CENTRO POBLADO (CP);-75,59498435;5,131705549;MUNICIPIO
17;17001;17001024;CALDAS;MANIZALES;LA GARRUCHA;CENTRO POBLADO (CP);-75,57706152;5,139470392;MUNICIPIO
17;17001;17001029;CALDAS;MANIZALES;AGUA BONITA;CENTRO POBLADO (CP);-75,54609036;5,015582451;MUNICIPIO
17;17001;17001034;CALDAS;MANIZALES;EL AGUILA;CENTRO POBLADO (CP);-75,51093288;5,109536523;MUNICIPIO
17;17001;17001043;CALDAS;MANIZALES;BUENA VISTA;CASERÍO (CAS);-75,50674035;5,083410249;MUNICIPIO
17;17001;17001044;CALDAS;MANIZALES;CONDOMINIO PORTAL DE LOS CEREZOS;CASERÍO (CAS);-75,50674035;5,083410249;MUNICIPIO
17;17001;17001045;CALDAS;MANIZALES;CONDOMINIO RESERVA DE LOS ALAMOS;CASERÍO (CAS);-75,50674035;5,083410249;MUNICIPIO
17;17001;17001046;CALDAS;MANIZALES;CONDOMINIO SAN BERNARDO DEL VIENTO;CASERÍO (CAS);-75,50674035;5,083410249;MUNICIPIO
17;17001;17001047;CALDAS;MANIZALES;EL NARANJO;CASERÍO (CAS);-75,50674035;5,083410249;MUNICIPIO
17;17013;17013000;CALDAS;AGUADAS;AGUADAS;CABECERA MUNICIPAL (CM);-75,45572657;5,612603683;MUNICIPIO
17;17013;17013001;CALDAS;AGUADAS;ARMA;CABECERA CORREGIMIENTO MUNICIPAL (C);-75,53953482;5,614128704;MUNICIPIO
17;17013;17013004;CALDAS;AGUADAS;LA MERMITA;CASERÍO (CAS);-75,42773517;5,673657077;MUNICIPIO
17;17013;17013010;CALDAS;AGUADAS;EDEN;CASERÍO (CAS);-75,48265489;5,601684549;MUNICIPIO
17;17013;17013011;CALDAS;AGUADAS;SAN NICOLÁS;CASERÍO (CAS);-75,48622874;5,618846594;MUNICIPIO
17;17013;17013012;CALDAS;AGUADAS;ALTO DE PITO;CASERÍO (CAS);-75,4807034;5,631253501;MUNICIPIO
17;17013;17013014;CALDAS;AGUADAS;ALTO DE LA MONTAÑA;CASERÍO (CAS);-75,50029106;5,602176674;MUNICIPIO
17;17013;17013015;CALDAS;AGUADAS;BOCAS;CABECERA INSPECCIÓN DE POLICÍA (IP);-75,45066624;5,597081587;MUNICIPIO
17;17013;17013016;CALDAS;AGUADAS;VIBORAL;CASERÍO (CAS);-75,46918055;5,578325783;MUNICIPIO
17;17013;17013017;CALDAS;AGUADAS;PORE;CASERÍO (CAS);-75,4532861;5,624172064;MUNICIPIO
17;17042;17042000;CALDAS;ANSERMA;ANSERMA;CABECERA MUNICIPAL (CM);-75,78399658;5,23807383;MUNICIPIO
17;17042;17042004;CALDAS;ANSERMA;MARAPRA;CASERÍO (CAS);-75,78088597;5,211446149;MUNICIPIO
17;17042;17042007;CALDAS;ANSERMA;SAN PEDRO;CASERÍO (CAS);-75,79573946;5,25139067;MUNICIPIO
17;17050;17050000;CALDAS;ARANZAZU;ARANZAZU;CABECERA MUNICIPAL (CM);-75,49077731;5,271304385;MUNICIPIO
17;17050;17050006;CALDAS;ARANZAZU;SAN RAFAEL;CENTRO POBLADO (CP);-75,52266545;5,262703875;MUNICIPIO
17;17050;17050012;CALDAS;ARANZAZU;LA HONDA;CENTRO POBLADO (CP);-75,47432487;5,267790555;MUNICIPIO
17;17088;17088000;CALDAS;BELALCÁZAR;BELALCÁZAR;CABECERA MUNICIPAL (CM);-75,8038073;4,995177681;MUNICIPIO
17;17088;17088001;CALDAS;BELALCÁZAR;EL MADROÑO;CASERÍO (CAS);-75,82453676;4,94292786;MUNICIPIO
17;17088;17088002;CALDAS;BELALCÁZAR;LA HABANA;CASERÍO (CAS);-75,7971821;5,042811288;MUNICIPIO
17;17088;17088003;CALDAS;BELALCÁZAR;SAN ISIDRO;CASERÍO (CAS);-75,80263765;5,027523838;MUNICIPIO
